country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
CYM,2006,NA,1.971259043,83322.78344,125,NA,50740,NA,NA,0.097923514
CYM,2007,NA,3.825554705,85434.26817,125,NA,52280,NA,NA,0.096494933
CYM,2008,NA,7.430110523,85187.84024,125,NA,53836,NA,NA,0.090831738
CYM,2009,NA,14.46105457,77398.01584,125,NA,55322,NA,NA,0.079023613
CYM,2010,NA,15.88085827,73350.78482,125,NA,56672,NA,NA,0.070640734
CYM,2011,NA,NA,72328.41164,125,NA,57878,NA,NA,0.068133254
CYM,2012,NA,NA,72783.32044,125,NA,58958,NA,NA,0.068579461
CYM,2013,NA,8.342649292,73515.89532,125,NA,59932,NA,NA,0.069239533
CYM,2014,NA,8.21719695,74990.43322,125,NA,60848,NA,NA,0.068961804
CYM,2015,NA,NA,76280.48625,125,NA,61724,NA,NA,0.070060383
CYM,2016,NA,NA,78296.09993,125,NA,62569,NA,NA,0.07297273
CYM,2017,NA,NA,81124.51348,NA,NA,63382,NA,NA,0.072360377
CYM,2018,NA,NA,85477.28701,NA,NA,64174,NA,NA,NA
CYM,2019,NA,NA,NA,NA,NA,64948,NA,NA,NA
CYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYP,1993,NA,0.610687023,10526.14177,10275,NA,818746,2.732000113,0.281848782,0.246801238
CYP,1994,NA,0.836216289,11617.69278,9718,NA,837110,3.09100008,0.291696064,0.232256833
CYP,1995,NA,1.05215042,15261.41056,9772,14000,855383,3.780999899,0.295901652,0.200590182
CYP,1996,NA,1.144916684,15139.22613,13313,14000,873423,4.197000027,0.293119672,0.201416279
CYP,1997,NA,0.673257106,14234.24438,25788,10500,891190,4.56099987,0.286927217,0.196543068
CYP,1998,NA,0.770322765,15092.82625,20482,10620,908702,5.212999821,0.296345942,0.192367628
CYP,1999,NA,1.079856466,15287.91913,41060,10750,926046,5.699999809,0.292509906,0.184881644
CYP,2000,NA,0.848097294,14388.34806,70223,10800,943290,4.967000008,0.314439926,0.176860345
CYP,2001,NA,0.72895861,14821.44682,56606,10800,960276,3.983999968,0.324417915,0.173938334
CYP,2002,NA,0.204714996,16093.21461,142941,10100,976964,3.298000097,0.321330287,0.179301622
CYP,2003,3.9,1.409071603,20252.23898,49561,10100,993563,4.135000229,0.338147593,0.180129554
CYP,2004,5.4,1.583515603,23792.62136,81169,11000,1010408,4.333000183,0.341129781,0.180674592
CYP,2005,5.7,1.946174648,24959.25917,63749,10750,1027662,5.303999901,0.363902492,0.17891123
CYP,2006,5.6,1.434709251,26729.3234,32727,10750,1045507,4.543000221,0.368894973,0.178301299
CYP,2007,5.3,1.222139911,31244.92622,4896,10750,1063713,3.921999931,0.400008441,0.181971026
CYP,2008,6.4,0.832125211,35397.36368,4883,10750,1081563,3.654999971,0.38488045,0.178965854
CYP,2009,6.6,1.730278693,32109.24251,4824.5,10750,1098083,5.363999844,0.358936162,0.159544597
CYP,2010,6.3,0.719025505,31023.63833,5510.8,12750,1112612,6.263000011,0.363126654,0.144957587
CYP,2011,6.3,0.800115928,32396.38574,5854.98,12750,1124833,7.855999947,0.356855223,0.127616462
CYP,2012,66,1.938247437,28912.15694,5656.71,12750,1135046,11.79500008,0.356354624,0.117729348
CYP,2013,63,1.04907393,27729.1927,6525.1,12750,1143866,15.87100029,0.364057722,0.107602642
CYP,2014,63,0.954614999,27129.62612,6114.1,12750,1152285,16.08799934,0.398218312,0.098868934
CYP,2015,61,1.292004131,23333.71491,6953.56,12750,1160985,14.90799999,0.385379289,0.101655539
CYP,2016,55,1.110931653,24532.51906,8131.96,15750,1170187,12.94999981,0.367899972,0.109031895
CYP,2017,57,0.593378741,26338.69434,NA,16000,1179680,11.05200005,0.375240343,0.113207506
CYP,2018,59,1.261286411,28689.70672,NA,NA,1189265,8.369999886,0.380154267,0.1218077
CYP,2019,58,NA,27858.371,NA,NA,1198575,7.274000168,NA,0.130125823
CZE,1993,NA,NA,3931.744463,23427,107000,10329855,4.320000172,NA,0.348370193
CZE,1994,NA,1.997883595,4601.952312,22610,90000,10333587,4.296000004,NA,0.347869914
CZE,1995,NA,1.699138556,5788.150737,22608,92000,10327253,4.024000168,0.406581779,0.353484232
CZE,1996,5.37,1.671448814,6493.863346,21724,75600,10315241,3.894000053,0.388833843,0.367282942
CZE,1997,5.2,1.808799976,5996.83381,20881,67300,10304131,4.270999908,0.388772391,0.361724081
CZE,1998,4.8,1.685516685,6458.904501,21183,64700,10294373,5.903999805,0.379657797,0.351599826
CZE,1999,NA,1.6688653,6307.698004,22965,59600,10283860,8.48900032,0.383181066,0.3414249
CZE,2000,4.3,1.856283968,6011.61522,24129,63300,10255063,8.762000084,0.37496702,0.338749421
CZE,2001,3.9,1.314377863,6609.20553,24744,59200,10216605,7.991000175,0.378015593,0.342806493
CZE,2002,3.7,1.355798095,8032.896612,24193,55000,10196916,7.019000053,0.385573332,0.332635503
CZE,2003,9.5,1.591931972,9773.117503,24797,62600,10193998,7.544000149,0.426003156,0.3262802
CZE,2004,4.2,1.308664806,11685.88724,23912,27000,10197101,8.210000038,0.402365207,0.340804273
CZE,2005,4.3,1.052819876,13346.17639,24697,28000,10211216,7.927000046,0.393656852,0.340836606
CZE,2006,4.8,1.262306395,15183.63605,25077,26000,10238905,7.147999763,0.392483486,0.346876479
CZE,2007,5.2,1.216505665,18373.649,24723,27000,10298828,5.320000172,0.398068124,0.345957167
CZE,2008,5.2,1.093497174,22698.85396,24559,27000,10384603,4.392000198,0.387417174,0.34164613
CZE,2009,4.9,0.89624915,19741.59763,24183,26541,10443936,6.662000179,0.388345024,0.332469471
CZE,2010,4.6,0.977552917,19808.07109,24410,28521,10474410,7.278999805,0.394122799,0.332590025
CZE,2011,4.4,0.813892039,21717.45794,24869,26750,10496088,6.710999966,0.403103312,0.334082263
CZE,2012,49,0.992316447,19729.87051,24796,26750,10510785,6.978000164,0.405497459,0.331639208
CZE,2013,48,0.850137,19916.01939,23118.4,24100,10514272,6.953000069,0.413549552,0.328504137
CZE,2014,51,0.764792792,19744.55861,23947,24800,10525347,6.107999802,0.403346803,0.342458567
CZE,2015,56,0.830079829,17715.61685,24041,25050,10546059,5.046000004,0.410839676,0.339918573
CZE,2016,55,0.612117977,18463.38658,24459,23200,10566332,3.950999975,0.407072162,0.335653598
CZE,2017,57,0.620240593,20379.89604,NA,23000,10594438,2.890000105,0.409934327,0.33216729
CZE,2018,59,NA,23046.94913,NA,NA,10629928,2.243000031,0.421779748,0.322184269
CZE,2019,56,NA,23101.7777,NA,NA,10669709,1.932999969,NA,0.319935434
DEU,1993,NA,1.554174346,25522.62957,322510,398000,81156363,7.675000191,0.437530839,0.306064916
DEU,1994,NA,1.66145163,27076.60675,279013,362000,81438348,8.727999687,0.443479736,0.301969883
DEU,1995,8.14,1.688467764,31658.34938,303985,365000,81678051,8.157999992,0.456847439,0.297680789
DEU,1996,8.27,1.537067943,30485.86655,319648,383500,81914831,8.824999809,0.458485952,0.288559265
DEU,1997,8.23,1.448416294,26964.04947,324785,347100,82034771,9.862999916,0.456261345,0.285781302
DEU,1998,7.9,1.198977857,27289.05936,339107,333500,82047195,9.788000107,0.45578441,0.283844978
DEU,1999,NA,1.234796416,26725.91522,317421,331000,82100243,8.854999542,0.464928727,0.276544079
DEU,2000,7.6,1.246915221,23635.92922,269975,221100,82211508,7.916999817,0.461730129,0.277123783
DEU,2001,7.4,1.135611761,23607.88286,262551,308400,82349925,7.772999763,0.443907525,0.270691909
DEU,2002,7.3,1.171274358,25077.72908,271624,296000,82488495,8.482000351,0.439966203,0.263787236
DEU,2003,7.7,1.052510715,30243.57653,331927,284500,82534176,9.779000282,0.445999728,0.261867813
DEU,2004,8.2,1.063120007,34044.05363,315576,284000,82516260,10.72700024,0.434573719,0.264048495
DEU,2005,8.2,1.064915235,34507.36881,326053,285000,82469422,11.16699982,0.435013924,0.263532913
DEU,2006,8,0.991748907,36323.44774,328416,246000,82376451,10.25,0.435820857,0.269743992
DEU,2007,7.8,0.931373222,41587.2129,335505,244000,82266372,8.657999992,0.436586324,0.272365026
DEU,2008,7.9,0.89063506,45427.15168,318258,244000,82110097,7.524000168,0.440830956,0.268486819
DEU,2009,8,0.992583915,41485.90165,282954,251465,81902307,7.742000103,0.450497924,0.247358049
DEU,2010,7.9,0.981107786,41531.9342,283840,251465,81776930,6.96600008,0.437629989,0.268488925
DEU,2011,8,0.912737937,46644.77603,273024,196000,80274983,5.823999882,0.443570219,0.270689719
DEU,2012,79,0.81385526,43858.36306,240768,186450,80425823,5.379000187,0.449273378,0.272839861
DEU,2013,78,0.840166637,46285.76407,260396,181550,80645605,5.230999947,0.449843794,0.267826133
DEU,2014,79,0.879062919,47959.99327,268775,178600,80982500,4.980999947,0.448825166,0.27010996
DEU,2015,81,0.833869164,41139.54457,291653,177300,81686611,4.624000072,0.449856586,0.270645563
DEU,2016,81,1.171621645,42098.92045,312906,179100,82348669,4.122000217,0.454865398,0.274966657
DEU,2017,81,0.983565991,44349.58966,NA,180000,82657002,3.746000051,0.456615891,0.274421493
DEU,2018,80,0.947976619,47639.00344,NA,NA,82905782,3.384000063,0.464339664,0.274617342
DEU,2019,80,NA,46258.87829,NA,NA,83132799,3.042999983,NA,0.268190882
DJI,1993,NA,NA,753.5201889,300,8000,618495,10.64599991,0.267799234,NA
DJI,1994,NA,NA,790.0322652,320,8000,622366,10.67300034,0.243821901,NA
DJI,1995,NA,NA,789.5517691,350,12600,630388,10.68000031,0.218829537,NA
DJI,1996,NA,NA,767.500315,400,12600,643654,10.70100021,0.219152959,NA
DJI,1997,NA,NA,760.6350212,500,12600,660863,10.68200016,0.221529284,NA
DJI,1998,NA,NA,755.7616936,600,12600,680463,10.67399979,0.243469517,NA
DJI,1999,NA,NA,765.856135,700,12600,699975,10.74699974,0.218223748,NA
DJI,2000,NA,NA,768.1760767,800,12600,717584,10.71800041,0.219710245,NA
DJI,2001,NA,NA,780.9082226,900,12600,733015,10.7130003,0.199743154,NA
DJI,2002,NA,NA,791.3894782,1000,12300,746942,10.79399967,0.208432236,NA
DJI,2003,NA,NA,818.8666298,1100,12300,759641,10.80200005,0.242527612,NA
DJI,2004,NA,NA,863.2316123,1200,11000,771603,10.72599983,0.253669104,NA
DJI,2005,NA,NA,904.7297489,1571,13000,783254,10.62899971,0.264332149,NA
DJI,2006,NA,NA,967.6686229,1299,NA,794563,10.42599964,0.248615127,NA
DJI,2007,2.9,NA,1052.725652,1229,12000,805451,10.2489996,0.250645506,NA
DJI,2008,3,NA,1223.856861,1206,13000,816358,10.18999958,0.297909109,NA
DJI,2009,2.8,NA,1267.312801,1058,12950,827823,10.58500004,0.272335905,NA
DJI,2010,3.2,NA,1343.26873,1590,12950,840198,10.68099976,0.259467742,NA
DJI,2011,3,NA,1451.54298,1667,12950,853674,10.68500042,0.24590095,NA
DJI,2012,36,NA,1559.240651,2167,12950,868136,10.70400047,0.255113101,NA
DJI,2013,36,NA,2312.728803,1702,12950,883293,10.72900009,0.226573604,0.114476869
DJI,2014,34,NA,2464.327841,2298,12950,898696,10.64400005,0.221715562,0.116442034
DJI,2015,34,NA,2658.978753,2012,12950,913993,10.58399963,0.262813728,0.113675674
DJI,2016,30,NA,2802.197051,2220,13100,929112,10.51000023,0.242878297,0.113448695
DJI,2017,31,NA,2914.383856,NA,13000,944097,10.38199997,0.236000082,0.123209144
DJI,2018,31,NA,3141.889219,NA,NA,958920,10.25699997,0.231952406,0.165708936
DJI,2019,30,NA,3408.846254,NA,NA,973560,10.29500008,NA,0.170926252
DMA,1993,NA,NA,3466.386082,797,NA,70831,NA,0.249924585,0.140815281
DMA,1994,NA,NA,3721.347165,885,NA,71043,NA,0.225910364,0.13718596
DMA,1995,NA,NA,3861.179613,954,NA,71098,NA,0.250472335,0.144187381
DMA,1996,NA,NA,4120.418405,1034,NA,70936,NA,0.263751584,0.143620619
DMA,1997,NA,NA,4291.692307,1084,NA,70599,NA,0.278728606,0.145652063
DMA,1998,NA,12.82361826,4593.714495,1217,NA,70185,NA,0.245431917,0.149164176
DMA,1999,NA,10.02463195,4750.612157,1205,NA,69835,NA,0.2667,0.150578739
DMA,2000,NA,2.871500359,4787.780171,1207,NA,69650,NA,0.259496222,0.158603279
DMA,2001,NA,1.43531742,4883.723663,1212,NA,69661,NA,0.295563003,0.153858833
DMA,2002,NA,12.88659794,4771.040927,1211,NA,69837,NA,0.233275,0.15468622
DMA,2003,NA,11.4119426,4897.44175,963,NA,70100,NA,0.241839266,0.13607975
DMA,2004,NA,11.36573515,5217.230416,718,NA,70382,NA,0.288557013,0.132722624
DMA,2005,NA,11.33465571,5160.224314,598,NA,70589,NA,0.29703296,0.13019143
DMA,2006,4.5,7.0703357,5518.399108,718,NA,70718,NA,0.30825,0.131613493
DMA,2007,5.6,9.887424608,5952.056669,701,NA,70795,NA,0.314040422,0.134117004
DMA,2008,6,9.882957546,6469.145738,723,NA,70827,NA,0.344219887,0.127192614
DMA,2009,5.9,18.34914183,6902.85717,796,NA,70851,NA,0.342846329,0.11360827
DMA,2010,5.2,21.16342396,6967.266654,711,NA,70878,NA,0.353563391,0.117075293
DMA,2011,5.2,8.461191336,7065.061847,668,NA,70916,NA,0.35646711,0.128381026
DMA,2012,58,NA,6848.394227,631,NA,70965,NA,0.311128049,0.127542505
DMA,2013,58,NA,7016.676471,534,NA,71016,NA,0.299852399,0.123197562
DMA,2014,58,12.65983036,7318.103783,736,NA,71085,NA,0.296958982,0.124957282
DMA,2015,NA,12.64488936,7596.435062,951,NA,71183,NA,0.266438356,0.125336475
DMA,2016,59,22.4381898,8080.968623,776,NA,71307,NA,0.305855856,0.119917471
DMA,2017,57,26.58830115,7274.721333,NA,NA,71458,NA,0.512588402,0.111088945
DMA,2018,57,NA,7691.345097,NA,NA,71625,NA,NA,0.158059983
DMA,2019,55,NA,8300.375074,NA,NA,71808,NA,NA,0.16271772
DNK,1993,NA,1.36781907,27597.97523,1654028,27000,5188628,10.71899986,0.553322362,0.216276748
DNK,1994,NA,1.439170853,29995.57962,1916208,28000,5206180,8.036000252,0.558780091,0.216233544
DNK,1995,9.32,1.127523048,35351.36546,2043763,33100,5233373,6.992000103,0.549077023,0.220925616
DNK,1996,9.33,1.294040923,35650.71409,1723442,32900,5263074,6.843999863,0.55515871,0.222881733
DNK,1997,9.94,1.667388886,32835.93994,1866549,32900,5284991,5.400000095,0.547072799,0.224527308
DNK,1998,10,0.92446202,33368.14242,1599703,32100,5304219,5.039000034,0.550067581,0.223260184
DNK,1999,NA,0.977118331,33440.79481,1447670,27000,5321799,5.140999794,0.554021237,0.226383309
DNK,2000,9.8,1.085899927,30743.54768,1577698,21800,5339616,4.475999832,0.545741199,0.236527096
DNK,2001,9.5,0.970500698,30751.65435,1552267,21400,5358783,4.164000034,0.539779778,0.228907148
DNK,2002,9.5,0.893389255,33228.69354,1474374,22700,5375931,4.274000168,0.531988865,0.226557362
DNK,2003,3.3,1.20661567,40458.7774,1068993,22800,5390574,5.397999763,0.535062095,0.221629938
DNK,2004,9.5,0.795890392,46511.59833,1133410,21000,5404523,5.203999996,0.550705112,0.221296309
DNK,2005,9.5,0.977552986,48799.8256,949610,21000,5419432,4.829999924,0.561965671,0.222395319
DNK,2006,9.5,0.532667878,52026.99951,904909,30000,5437272,3.897000074,0.548168535,0.228195938
DNK,2007,9.4,0.712990318,58487.05497,684221,30000,5461438,3.801000118,0.546118518,0.221666735
DNK,2008,9.3,0.982223394,64322.0635,726650,30000,5493621,3.434000015,0.535846836,0.225939346
DNK,2009,9.3,0.850464924,58163.27688,812882.4,18707,5523095,6.006999969,0.537381623,0.199501979
DNK,2010,9.3,0.75609616,58041.39844,864264,18628,5547683,7.464000225,0.539630001,0.197049241
DNK,2011,9.4,0.823932738,61753.64713,752305,16450,5570572,7.572999954,0.543735455,0.202546986
DNK,2012,90,0.837653935,58507.50805,537375.5,17200,5591572,7.526000023,0.544644808,0.203979173
DNK,2013,91,0.85134278,61191.1937,706187.2,17200,5614932,6.997000217,0.54584731,0.200618073
DNK,2014,92,1.306451274,62548.98473,779528.2,17200,5643475,6.589000225,0.563619982,0.197849959
DNK,2015,91,1.089880895,53254.856,904916.7,16600,5683483,6.168000221,0.531979611,0.199874547
DNK,2016,90,0.980504421,54663.99837,706681,16100,5728010,6.181000233,0.521296471,0.206686168
DNK,2017,88,1.238600298,57141.05984,NA,15000,5764980,5.743000031,0.523726157,0.204664412
DNK,2018,88,1.008321959,61390.69301,NA,NA,5793636,4.974999905,0.511817357,0.211551766
DNK,2019,87,NA,59822.09296,NA,NA,5818553,4.913000107,NA,0.209184237
DOM,1993,NA,12.32364761,1733.400455,14204,22000,7546463,6.374000072,0.121594781,0.322105781
DOM,1994,NA,13.0796242,1908.484754,26814,22000,7683707,6.394000053,0.114899377,0.324324552
DOM,1995,NA,12.87849112,2122.797666,20080,39500,7819247,6.400000095,0.115697868,0.321772137
DOM,1996,NA,12.97661719,2293.755247,13683,39500,7952763,6.415999889,0.111726307,0.335438672
DOM,1997,NA,12.83953171,2476.11344,15212,39500,8084407,6.403999805,0.123295171,0.321119193
DOM,1998,NA,13.6467218,2638.34948,10981,39500,8214426,6.399000168,0.121308342,0.329162985
DOM,1999,NA,12.77673742,2653.344012,9166,39500,8343283,6.452000141,0.124114683,0.331584738
DOM,2000,NA,14.28349335,2869.105861,13140,39500,8471321,6.43200016,0.130639628,0.316704245
DOM,2001,3.1,12.7346327,2977.148428,15864,39500,8598601,7.262000084,0.140813242,0.297327726
DOM,2002,3.5,14.65906947,3136.155187,20815,39500,8724975,6.778999805,0.1393073,0.310881087
DOM,2003,2.2,21.49075564,2445.435893,20041,39500,8850317,6.938000202,0.127657291,0.318823029
DOM,2004,2.9,24.94862077,2528.577199,16223,39000,8974444,6.302999973,0.137929141,0.318129445
DOM,2005,3,26.31561013,3970.32284,12173,40000,9097257,6.586999893,0.147882009,0.302693577
DOM,2006,2.8,23.25712323,4134.683785,13936,65000,9218686,5.65500021,0.152035563,0.311098613
DOM,2007,3,22.60448175,4707.792532,14789,65000,9338861,5.157999992,0.167489528,0.305469469
DOM,2008,3,25.31169384,5087.985365,16462,40000,9458075,4.763999939,0.148320763,0.295921888
DOM,2009,3,24.79968123,5039.402596,15463,39500,9576737,5.467000008,0.133480708,0.277870235
DOM,2010,3,25.51800045,5555.389722,15770,39500,9695121,5.211999893,0.131680402,0.279233936
DOM,2011,2.6,25.60831466,5913.432072,16152.9,39500,9813210,6.086999893,0.129301557,0.283955429
DOM,2012,32,22.83777247,6110.369652,14694.8,61000,9930911,6.722000122,0.135367866,0.284202585
DOM,2013,29,19.6850668,6238.133608,14673,61000,10048224,7.352000237,0.143785089,0.292489336
DOM,2014,32,17.80587893,6608.828102,15864.5,71050,10165178,6.718999863,0.144777205,0.297690587
DOM,2015,33,NA,6921.517228,14078,71050,10281680,7.605000019,0.170127768,0.284963682
DOM,2016,31,15.54184189,7280.880109,16925,71050,10397743,7.282999992,0.141401143,0.275780874
DOM,2017,29,11.56650967,7609.338799,NA,71000,10513131,5.831999779,0.143178428,0.28068774
DOM,2018,30,10.04973395,8050.63044,NA,NA,10627165,5.738999844,NA,0.288112848
DOM,2019,28,NA,8282.116222,NA,NA,10738958,5.84499979,NA,0.269279797
DZA,1993,NA,NA,1807.328548,102200,126000,27635515,26.22999954,0.269054904,NA
DZA,1994,NA,NA,1507.865318,135798.9,126000,28213774,27.73999977,0.291918784,NA
DZA,1995,NA,NA,1452.269445,106247.7,162900,28757785,31.84000015,0.299702243,NA
DZA,1996,NA,NA,1603.937921,82317.8,164900,29266405,28.58499908,0.320933852,NA
DZA,1997,NA,NA,1619.806224,91907.4,270200,29742979,25.43000031,0.333285375,NA
DZA,1998,NA,NA,1596.003714,92620,268200,30192754,26.80200005,0.273662864,NA
DZA,1999,NA,NA,1588.347503,102649,303200,30623406,28.36499977,0.292623607,0.453554444
DZA,2000,NA,NA,1764.97383,113510.9,305200,31042235,29.77000046,0.382708864,0.543726051
DZA,2001,NA,NA,1740.642423,134082,305200,31451514,27.29999924,0.349908921,0.501064534
DZA,2002,NA,NA,1781.837365,134800.8,317900,31855109,25.89999962,0.354492792,0.491929778
DZA,2003,2.6,2.01461938,2103.413058,141376,308700,32264157,23.71999931,0.3707709,0.50824385
DZA,2004,2.7,1.373418263,2609.945608,114050.2,318000,32692163,17.64999962,0.360247841,0.523019629
DZA,2005,2.8,0.615389813,3113.101094,126628.3,319000,33149724,15.27000046,0.407656705,0.573340386
DZA,2006,3.1,0.927439538,3478.654871,146051.8,334000,33641002,12.27000046,0.428140923,0.588837264
DZA,2007,3,0.793163551,3950.519369,147768.1,334000,34166972,13.78999996,0.394305931,0.57671952
DZA,2008,3.2,0.944412023,4923.629265,141642.3,334000,34730608,11.32999992,0.470041743,0.586189411
DZA,2009,2.8,0.783950091,3883.261271,129940.2,334200,35333881,10.15999985,0.368778986,0.478952648
DZA,2010,2.9,0.705997765,4480.799271,95222.74,317200,35977455,9.960000038,0.366340993,0.504953467
DZA,2011,2.9,0.763745274,5455.853529,104060.8,317200,36661444,9.960000038,0.396874357,0.496271163
DZA,2012,34,1.398998002,5592.257099,108265,317200,37383887,10.97000027,0.394519297,0.478528289
DZA,2013,36,1.258516783,5499.581487,103249.9,317200,38140132,9.819999695,0.357882976,0.442530289
DZA,2014,36,1.482387794,5493.02559,100239,317200,38923687,10.20699978,0.333050857,0.423124474
DZA,2015,36,1.364276397,4177.892515,97278.99,317200,39728025,11.20600033,0.305456512,0.357261244
DZA,2016,34,NA,3946.443977,96361,317200,40551404,10.20199966,0.28616126,0.347007639
DZA,2017,33,NA,4044.2766,NA,317000,41389198,11.99600029,0.332852421,0.374042432
DZA,2018,35,NA,4114.715061,NA,NA,42228429,11.88199997,NA,0.395999822
DZA,2019,35,NA,3948.343279,NA,NA,43053054,11.70400047,NA,0.374112173
ECU,1993,NA,8.447779767,1727.754058,374396,57000,10961466,4.744999886,0.126127616,0.285826833
ECU,1994,NA,10.16238492,2026.112715,419344,57000,11208001,4.763000011,0.123398118,0.282500634
ECU,1995,NA,11.97822763,2132.906969,614795,57400,11455204,4.769000053,0.136246082,0.271405229
ECU,1996,3.19,12.49789624,2155.517229,811854,57400,11703174,4.78399992,0.134042022,0.267891804
ECU,1997,NA,11.0159303,2356.370843,671384,57370,11951452,4.771999836,0.127662773,0.25873356
ECU,1998,2.3,13.4672241,2293.889735,468138,57370,12198449,4.769000053,0.117444167,0.258163125
ECU,1999,NA,13.51860846,1578.933536,629607,57370,12442115,4.81799984,0.136154694,0.287803284
ECU,2000,2.6,14.4545558,1445.279324,657800,57800,12681123,4.798999786,0.177386099,0.336175945
